,id,name,latitude,longitude,rankingDenominator,rankingPosition,rating,numberofReviews
2307,19339906,McDonald's,49.278893,-123.11562,3031,2905,3.0,5
2308,4562369,Cazparestaurant,49.24794,-123.10073,3031,2904,2.5,3
2309,4854022,Domino's Pizza,49.26334,-123.13425,3031,2910,2.5,2
2310,5769407,Vancouver Veggi Pizza,49.21899,-123.10208,3031,2911,3.5,3
2311,11928182,White Spot,49.2327,-123.11719,3031,2914,2.5,2
2312,7789039,Vue Bar & Lounge,49.27584,-123.1106,3031,2913,2.5,2
2313,9817114,One Shot,49.21164,-123.1025,3031,2916,2.0,1
2314,13476089,Najia Restaurant,49.27671,-123.13508,3031,2920,3.0,7
2315,7605543,The Belmont Bar,49.278957,-123.12321,3031,2918,3.0,29
2316,972712,Railcar Le Restaurant,49.28414,-123.10352,3031,2915,2.0,1
2317,12210074,Li'S China Grill,49.23304,-123.03294,3031,2919,2.5,2
2318,12378588,Patterson Wonton House,49.27876,-123.12829,3031,2912,3.0,13
2319,4879894,Vina Vietnamese Gourmet,49.282825,-123.11788,3031,2917,3.0,10
2320,12851115,CHACHI'S Sandwiches,49.282673,-123.11819,3031,2928,3.0,7
2321,8811911,Semiramis Mediterranean Mezze,49.28745,-123.12888,3031,2921,2.5,7
2322,9869075,Mandarin Hong Kong Cafe,49.248672,-123.12514,3031,2923,3.0,19
2323,2087960,McGreens,49.2811,-123.11882,3031,2922,1.0,1
2324,4853324,Cucina Manila,49.23782,-123.03267,3031,2927,3.0,8
2325,5109204,McDonald's,49.280857,-123.03054,3031,2929,3.0,5
2326,4880342,On Lok Restaurant,49.54786,-123.284065,3031,2930,3.0,61
2327,5770065,The brighton,49.28117,-123.0552,3031,2925,3.0,15
2328,4879378,Subway,49.208588,-123.11979,3031,2924,3.0,4
2329,10088902,Pink Elephant Thai Marine Gateway,49.210327,-123.11648,3031,2926,3.0,35
2330,973128,Tortilleria,49.28768,-123.11517,3031,2937,1.0,1
2331,7697468,Burger King,49.288902,-123.138954,3031,2936,2.5,15
2332,4852635,Curry Express,49.2327,-123.11719,3031,2931,2.5,2
2333,5093704,Little Caesars,49.23071,-123.09102,3031,2935,2.0,1
2334,12174922,Taco Del Mar,49.28468,-123.11189,3031,2932,2.0,1
2335,5107459,Panago Pizza,49.27376,-123.12329,3031,2938,2.5,2
2336,4868465,McDonald's,49.264137,-123.17805,3031,2933,3.0,7
2337,8446684,Fatburger,49.263306,-123.110664,3031,2934,2.5,7
2338,3599429,New Mother India Cuisine,49.238354,-123.03153,936,886,1.0,1
2339,4879973,Dairy Queen,49.235893,-123.04473,3031,2992,2.5,2
2340,5122370,Subway,49.246307,-123.184784,3031,2986,2.0,3
2341,15791893,Lupin's Cafe,49.23801,-123.10273,3031,2993,2.5,7
2342,5812637,Miyako Sushi,49.28142,-123.05731,3031,2989,3.5,8
2343,14159590,Viva sushi bar,49.24587,-123.06597,3031,2990,1.0,1
2344,15835509,Royal Pho Restaurant,49.21953,-123.041145,3031,2991,2.5,3
2345,5801581,Pho Hoa Restaurant,49.22662,-123.12862,3031,2988,2.5,9
2346,5068324,Thai Village,49.28029,-123.10675,3031,2987,2.0,3
2347,11956854,The Pawn Shop YVR,49.27802,-123.12501,3031,203,4.5,68
2348,10882451,Chi Modern Vietnamese Kitchen & Bar,49.268074,-123.14891,3031,206,4.5,84
2349,4453208,West Oak,49.276363,-123.11945,3031,201,4.0,256
2350,2390999,Gyu-Kaku Japanese BBQ,49.28027,-123.12481,3031,207,4.0,190
2351,12084006,Mott 32,49.28662,-123.124596,3031,202,4.5,196
2352,1877190,Stanley's Bar and Grill,49.29964,-123.13362,3031,205,4.0,394
2353,1947325,Prestons Restaurant + Lounge,49.28822,-123.12241,3031,209,4.0,287
2354,11718974,Happy Days Restaurant & Bakery,49.23383,-123.035324,3031,1471,3.5,23
2355,9715316,6 Degrees Eatery,49.29182,-123.12846,3031,204,4.5,204
2356,3476543,Fish Cafe,49.234642,-123.15356,3031,210,4.5,99
2357,13797188,Presotea Bubble Tea Oakridge,49.23327,-123.11574,3031,2985,1.0,1
2358,3240559,Napoletana Pizza,49.263,-123.15278,3031,2994,3.0,10
2359,9724232,Platform 7 Coffee,49.263847,-123.157585,3031,906,4.0,29
2360,5008783,O5 Tea,49.268177,-123.15572,3031,904,5.0,17
2361,4783840,Yu Xiang Yuan Restaurant,49.22468,-123.09104,3031,901,4.0,29
2362,5291595,Cindy's Cafe,49.21003,-123.14951,127,28,4.0,27
2363,11776317,Luppolo Brewing Company,49.2769,-123.080635,3031,907,4.5,15
2364,2365939,Kent's Kitchen,49.27958,-123.09883,3031,909,4.0,47
2365,8336390,Grapes and Soda,49.26621,-123.13963,3031,902,4.5,16
2366,21088880,Bombay Masala Indian Restaurant,49.264076,-123.20837,3031,905,5.0,8
2367,4853197,Samurai Sushi On Fraser,49.226196,-123.090614,3031,1478,4.0,16
2368,4854008,Bubble World Tea House,49.23304,-123.03294,3031,1482,4.5,10
2369,11753632,Half Baked Cookie Company,49.273705,-123.056725,3031,1480,4.5,5
2370,2098786,The Re-Up BBQ,49.283527,-123.12013,3031,1481,4.5,14
2371,1220602,Copa Cafe,49.24973,-123.11514,3031,2996,3.0,28
2372,3834135,The London Pub,49.27787,-123.09957,3031,1479,3.5,39
2373,8462739,Rooster's,49.262436,-123.08205,3031,1477,4.5,10
2374,10213652,A&W,49.21039,-123.1162,3031,2999,2.5,4
2375,4852817,Camy's Pizza,49.23315,-123.08999,3031,3003,2.5,5
2376,4849408,Waves Coffee House,49.28215,-123.09995,3031,3002,2.5,7
2377,11766539,Gold Penny Restaurant,49.2809,-123.06258,3031,2998,2.5,9
2378,19983669,Russian Spoon Bakery,49.285057,-123.11198,3031,1484,5.0,3
2379,19978839,Browns Crafthouse,49.256596,-123.100624,3031,2995,2.0,2
2380,23402724,"Paul Bakery, Cafe And Restaurant",49.285507,-123.12647,3031,2997,3.0,13
2381,17638624,Neptune Barbecue House,49.21191,-123.14051,3031,3000,1.0,1
2382,9978927,JJ Bean Coffee,49.28195,-123.11376,3031,1483,4.5,6
2383,20043751,Little Bird Dim Sum,49.26814,-123.17168,3031,1485,4.0,6
2384,2645801,Cafe Ami,49.26068,-123.1241,3031,1486,4.0,14
2385,3330106,Oscar's Pub,49.28105,-123.02395,3031,3004,2.0,5
2386,6200644,Peninsula Seafood Restaurant,49.2327,-123.11719,3031,3001,3.0,39
2387,6949351,Icy Bar,49.232056,-123.026024,554,158,4.0,10
2388,4874061,Prince Restaurant,49.258255,-123.04482,3031,1491,3.5,36
2389,14981303,BREWHALL,49.26937,-123.10345,3031,1487,3.5,28
2390,2303776,JJ Bean Coffee Roasters,49.28308,-123.10847,3031,1492,4.0,14
2391,8540408,Glory,49.26912,-123.10308,3031,1490,4.5,7
2392,19448687,Miss Korea BBQ,49.28704,-123.12881,3031,1495,4.5,4
2393,7255939,Union Market,49.27717,-123.08695,3031,1493,4.5,9
2394,21031122,Best Falafel,49.26831,-123.147064,3031,3010,1.0,1
2395,4852509,McDonald's,49.23481,-123.154755,3031,3005,2.5,7
2396,5078555,Taco Time,49.28768,-123.11517,3031,1488,4.0,18
2397,10486185,Cali Burger,49.284218,-123.12511,3031,3011,2.5,8
2398,7060739,Famous Famiglia Vancouver,49.28468,-123.11189,3031,3007,2.5,5
2399,967748,Zawa,49.276375,-123.06937,3031,3012,3.0,32
2400,3911932,Pho Extreme Xe Lua,49.263233,-123.114334,3031,3006,2.5,22
2401,4848966,Mamie Taylor's,49.27862,-123.09802,3031,908,4.0,66
2402,7139083,The Bottleneck,49.28053,-123.1208,3031,1494,4.0,14
2403,20912944,Sushi Bang,49.26471,-123.11523,3031,3008,1.0,1
2404,762924,2001 Flavours,49.28401,-123.1136,3031,1489,4.5,11
2405,10105828,Tim Hortons,49.286633,-123.14119,3031,903,4.0,35
2406,12518127,Mango Mama Cafe,49.23479,-123.15932,3031,3009,2.0,3
2407,710196,Tojo's Restaurant,49.263515,-123.12976,3031,208,4.0,490
2408,19635889,A&W Restaurant,49.283215,-123.11552,3031,3014,1.0,1
2409,12253211,Tim Hortons,49.23114,-123.09029,3031,3015,2.5,6
2410,5098244,Burger King,49.28141,-123.04638,3031,3021,2.0,7
2411,12846306,Old Beijing Roast Duck,49.26394,-123.14211,3031,3016,2.5,15
2412,5068588,Nishiki Sushi Bar,49.22498,-123.06589,3031,3013,2.5,6
2413,5098278,Wendy's,49.25779,-123.024315,3031,3020,2.0,5
2414,4870517,McDonald's,49.233097,-123.06579,3031,3019,2.0,4
2415,14384606,Starbucks,49.27965,-123.10006,3031,3018,2.0,5
2416,7127764,Johnny's Pizza Factory,49.21344,-123.13996,3031,3017,2.5,10
2417,1220887,I Cafe,49.263218,-123.11987,3031,913,4.0,30
2418,19849591,Oca Pastificio,49.27333,-123.06917,3031,911,4.5,12
2419,762918,A&W Restaurant,49.282856,-123.11776,3031,912,4.0,33
2420,1990364,Cinema Public House,49.28023,-123.12151,3031,916,4.0,60
2421,7267929,Earls Restaurant,49.263912,-123.14126,3031,917,3.5,109
2422,18031908,Shiok Singapore Cuisine,49.246933,-123.069305,3031,918,4.5,11
2423,1052339,The Reef Restaurant,49.275482,-123.069374,3031,914,4.0,40
2424,5122458,Subway,49.287643,-123.11506,3031,910,4.0,22
2425,23602463,Free Bird,49.170704,-123.14513,3031,3028,1.5,3
2426,4853282,Tim Kee Kitchen Cantoness & Szechuan Cuisine,49.26494,-123.14593,3031,3029,1.0,4
2427,4873608,Sushi Home,49.28246,-123.11452,3031,919,4.5,22
2428,1047742,Gold Train Express,49.233562,-123.03469,3031,3023,2.5,19
2429,14019763,Tim Hortons,49.289394,-123.13904,3031,3027,2.0,4
2430,12904191,Flaming Wok,49.282906,-123.11784,3031,3031,2.0,21
2431,4876244,McDonald's,49.25869,-123.043594,3031,3022,2.0,9
2432,5078382,Pizza Hut,49.229397,-123.09036,3031,3026,2.0,3
2433,4066405,The Kings Head Public House,49.27141,-123.154785,3031,3025,2.0,4
2434,10431662,Bump n Grind Cafe,49.27696,-123.06967,3031,3030,2.0,8
2435,4852805,Dallas Pizza Ltd,49.26286,-123.09042,3031,3024,2.0,5
2436,784147,Great Wall Mongolian B.B.Q,49.26436,-123.17037,3031,915,4.0,29
2437,8483126,Koko Monk,49.270752,-123.14729,3031,922,4.5,16
2438,13188804,Sushi Bros,49.27861,-123.1164,3031,923,4.5,15
2439,7741089,Vegan Pudding & Co.,49.28375,-123.11206,3031,929,4.5,16
2440,1007576,Gojo Cafe,49.25924,-123.06955,3031,928,5.0,19
2441,6882859,The Juice Truck,49.28367,-123.10624,3031,927,4.5,19
2442,12550600,Nourish Cooking School,49.263367,-123.18694,3031,926,5.0,13
2443,6585713,Takumi Japanese Restaurant,49.263794,-123.20679,3031,925,4.5,15
2444,4814821,The Mighty Oak,49.254646,-123.10966,3031,921,4.5,18
2445,7808762,Dock Lunch,49.261005,-123.1022,3031,920,5.0,15
2446,10557671,Basil Garden Pho,49.262146,-123.04443,3031,924,4.5,18
2447,972597,Pepino's Spaghetti House,49.278908,-123.07052,3031,935,3.5,54
2448,7253578,Kobob Burger,49.27554,-123.10028,3031,930,4.5,19
2449,2625011,DD Mau,49.273987,-123.12231,3031,934,4.0,30
2450,23602211,Alouette Bistro,49.28531,-123.118256,3031,937,4.0,16
2451,6740949,James on Hastings Chinese Restaurant,49.28143,-123.04975,3031,932,4.0,26
2452,1067097,Bellagio's Gelato,49.25768,-123.10167,3031,938,4.5,32
2453,15347690,Kinara Indian Cuisine,49.28306,-123.13563,3031,931,5.0,11
2454,19822982,Beeryani Indian Bistro and Bar,49.28724,-123.14124,3031,936,5.0,8
2455,14762372,Viet House,49.25469,-123.11492,3031,939,4.5,16
2456,3678273,Silvestre Gusto Latino,49.284435,-123.10913,3031,933,4.0,69
2457,7262902,{FRITES} Fries with Benefits,49.2791,-123.12336,3031,945,4.0,23
2458,972410,Nat's New York Pizzaria,49.28829,-123.13985,3031,941,4.0,43
2459,8768765,Latab Food,49.279938,-123.12702,3031,942,4.5,23
2460,809126,East is East,49.264275,-123.17661,3031,215,4.5,212
2461,783999,Top of Vancouver Revolving Restaurant,49.284653,-123.11269,3031,214,4.0,982
2462,12441255,Assembli,49.26465,-123.11496,3031,944,4.5,14
2463,3723595,49th Parallel Roasters Cafe,49.25918,-123.100975,3031,216,4.5,187
2464,15189329,Elisa,49.27597,-123.12137,3031,211,4.5,102
2465,3846661,Canra Sri Lankan Plus,49.280052,-123.10674,3031,946,4.5,24
2466,1400962,Peaceful Restaurant,49.263165,-123.11604,3031,213,4.0,418
2467,705138,Indian Oven,49.26806,-123.15074,3031,947,4.0,50
2468,6601062,Belgard Kitchen,49.28435,-123.09551,3031,218,4.5,156
2469,3313842,PiDGiN,49.281876,-123.10435,3031,219,4.0,200
2470,10256800,Jugo Juice,49.284943,-123.12478,3031,943,4.5,19
2471,11641617,Heritage Asian Eatery,49.287666,-123.12096,3031,940,4.0,44
2472,707050,Moose's Down Under,49.285698,-123.11632,3031,212,4.0,149
2473,3226253,Gurkha Himalayan Kitchen,49.28121,-123.132034,3031,217,4.5,242
2474,6521912,Gyu-Kaku Japanese BBQ,49.263313,-123.12553,3031,220,4.5,96
2475,5033206,Smoke's Poutinerie Vancouver,49.27973,-123.12237,3031,948,3.5,79
2476,946757,JJ Bean Coffee Roasters - Granville Island,49.272625,-123.13563,3031,221,4.5,102
2477,708661,Salade De Fruits Cafe,49.26536,-123.13988,3031,225,4.5,135
2478,2554057,Suika Snackbar,49.263554,-123.141624,3031,224,4.5,122
2479,967954,Samurai Japanese Restaurant,49.28059,-123.13142,3031,223,4.0,226
2480,4252329,Beaucoup,49.266415,-123.14073,3031,227,4.5,109
2481,7716640,The Ramen Butcher,49.278576,-123.098694,3031,229,4.0,125
2482,8085051,Chewies Steam and Oyster Bar,49.288025,-123.11812,3031,230,4.0,177
2483,708776,Sawasdee Thai Restaurant,49.247036,-123.10115,3031,222,4.5,154
2484,4097890,Patron Tacos & Cantina,49.27857,-123.11549,3031,228,4.0,264
2485,8288719,Earnest Ice Cream,49.26883,-123.10261,3031,106,4.5,146
2486,3538423,The Acorn Restaurant,49.249557,-123.10112,3031,104,4.5,243
2487,686665,LIFT Bar Grill View,49.293644,-123.12966,3031,102,4.0,1095
2488,2519438,Chongqing,49.286682,-123.12785,3031,101,4.5,388
2489,2037555,Tony's Fish & Oyster Cafe,49.270542,-123.13623,3031,109,4.0,521
2490,707621,Blue Hat Bistro at Pacific Institute of Culinary Arts,49.269367,-123.138214,3031,103,4.5,257
2491,2648881,Cactus Club Cafe English Bay,49.28673,-123.14272,3031,107,4.5,1061
2492,784970,Brioche Urban Eatery,49.284134,-123.1071,3031,108,4.5,278
2493,7987354,Tacofino,49.28289,-123.10476,3031,105,4.5,393
2494,705035,Hy's Steakhouse & Cocktail Bar Vancouver,49.28468,-123.11916,3031,110,4.0,540
2495,4736542,Tap & Barrel - Convention Centre,49.28978,-123.117,3031,116,4.0,792
2496,708970,Showcase Restaurant & Bar,49.288002,-123.120155,3031,120,4.5,228
2497,5541755,CRAFT Beer Market- False Creek,49.270653,-123.10636,3031,111,4.0,565
2498,2486359,Kishimoto Japanese Kitchen,49.26669,-123.0695,3031,112,4.5,203
2499,3434782,Wildebeest,49.282013,-123.10799,3031,115,4.0,311
2500,12333692,Botanist,49.288204,-123.11616,3031,113,4.5,252
2501,709954,The Old Spaghetti Factory,49.283707,-123.105316,3031,114,4.0,1781
2502,3913603,Dinesty On Robson,49.290714,-123.13427,3031,118,4.0,468
2503,6510624,ARC Restaurant and Bar,49.287403,-123.11356,3031,117,4.0,411
2504,709284,Steamworks,49.285107,-123.1114,3031,119,4.0,1730
2505,12603910,St Lawrence Restaurant,49.283176,-123.098,3031,129,4.5,160
2506,952509,Breka Bakery and Cafe (Fraser),49.225266,-123.09069,3031,121,4.5,231
2507,3544723,Espana,49.28813,-123.14056,3031,124,4.5,284
2508,2307565,Frankie's Italian Kitchen & Bar Vancouver,49.278057,-123.11317,3031,127,4.0,829
2509,2272347,Urban Fare,49.286076,-123.124245,3031,130,4.0,374
2510,2461209,La Taqueria,49.283085,-123.11044,3031,125,4.5,172
2511,3541545,Phat,49.275974,-123.119965,3031,949,4.0,39
2512,3488975,Via Tevere Pizzeria,49.273846,-123.06454,3031,126,4.5,277
2513,7193531,MeeT on Main,49.24675,-123.101105,3031,122,4.5,232
2514,2508589,New Town Bakery & Restaurant,49.28043,-123.10109,3031,226,4.0,256
2515,1807053,Bandidas Taqueria,49.259735,-123.07,3031,128,4.5,189
2516,8732648,Indigo Age,49.28355,-123.1127,3031,238,4.5,85
2517,12961592,Chinatown BBQ,49.280308,-123.1015,3031,235,4.5,80
2518,12905344,Davie Dosa Company,49.28212,-123.133705,3031,236,4.5,80
2519,762941,Afghan Horsemen Restaurant,49.269432,-123.1386,3031,231,4.0,220
2520,10103049,Ramen Gojiro,49.282528,-123.11472,3031,233,4.5,110
2521,3807573,Siegel's Bagels,49.272755,-123.14725,3031,234,4.5,151
2522,3970953,Tacofino Commissary,49.281227,-123.05747,3031,232,4.5,178
2523,710646,White Spot,49.290882,-123.131454,3031,239,4.0,678
2524,797299,Temaki Sushi,49.26384,-123.15403,3031,240,4.5,93
2525,706011,Las Margaritas,49.26824,-123.150276,3031,237,4.0,450
2526,779073,The Eatery,49.26431,-123.18083,3031,242,4.0,294
2527,2138858,Giovane Caffe,49.28798,-123.11701,3031,244,4.5,185
2528,3458160,Tap & Barrel - Olympic Village,49.271797,-123.10629,3031,249,4.0,369
2529,981339,Joyeaux Cafe & Restaurant,49.28471,-123.11662,3031,243,4.0,161
2530,10260295,Oceans 999,49.2883,-123.11219,3031,248,4.0,136
2531,684592,Fets Whisky Kitchen,49.27337,-123.06931,3031,250,4.5,139
2532,710061,Shark Club Sports Bar & Grill,49.279045,-123.11272,3031,247,4.0,230
2533,12308769,Incognito Coffee,49.280933,-123.12006,3031,245,5.0,47
2534,1898879,The Edge Social Grille & Lounge,49.27778,-123.12465,3031,246,4.0,190
2535,4297954,The Flying Pig Gastown,49.283886,-123.10652,3031,123,4.5,1411
2536,762940,Adesso,49.291668,-123.138336,3031,134,4.5,489
2537,8726743,Breka Bakery & Cafe,49.27849,-123.12812,3031,132,4.5,223
2538,2061370,Pacifico Pizzeria & Ristorante,49.282005,-123.124,3031,137,4.0,458
2539,9681067,Anh and Chi,49.25495,-123.10111,3031,136,4.5,198
2540,1797826,Pink Peppercorn Seafood Restaurant,49.249207,-123.07387,3031,135,4.5,139
2541,1062512,Go Fish,49.27138,-123.13953,3031,139,4.0,545
2542,2324151,The Lobby Lounge and RawBar,49.28825,-123.1169,3031,133,4.5,235
2543,805722,Guu Original,49.28411,-123.125534,3031,140,4.5,335
2544,2371112,Calabash Bistro,49.28106,-123.1044,3031,241,4.5,154
2545,6877192,Le Petit Belge,49.279224,-123.1163,3031,138,4.5,222
2546,4105528,St. Regis Bar & Grill,49.283226,-123.11589,3031,131,4.0,269
2547,10480142,Kissa Tanto,49.28039,-123.09811,3031,147,4.5,201
2548,1786376,La Belle Patate,49.281937,-123.13362,3031,142,4.5,169
2549,705543,The Keg Steakhouse + Bar - Granville Island,49.27128,-123.1357,3031,141,4.0,433
2550,2054985,Banana Leaf on Davie,49.2798,-123.13032,3031,143,4.0,324
2551,703965,Earls Test Kitchen,49.281467,-123.12383,3031,145,4.0,620
2552,9553741,Church's Chicken,49.23999,-123.05475,3031,1157,4.0,23
2553,7755531,Small Victory,49.276505,-123.121315,3031,149,4.5,135
2554,19449729,Harbour Oyster + Bar,49.27189,-123.06918,3031,1150,4.5,8
2555,762961,Al Porto Ristorante,49.284763,-123.10933,3031,144,4.0,634
2556,8532872,MELU Juice & Health Bar,49.287746,-123.12097,3031,1154,4.5,19
2557,3347504,Mangez Mangez Restaurant,49.28658,-123.12282,3031,1156,4.5,12
2558,21333570,Mazahr Lebanese Kitchen,49.26155,-123.138306,3031,1155,4.5,6
2559,7938199,Uncle Fatih's Pizza,49.27924,-123.10732,3031,1158,4.0,27
2560,4467800,Marutama,49.29064,-123.13363,3031,148,4.5,124
2561,16743751,Heritage Asian Eatery,49.263115,-123.11245,3031,1151,4.5,12
2562,4409740,Fortune City,49.26886,-123.044586,3031,1152,4.0,24
2563,1215432,Pane from Heaven,48.94083,-123.28335,3031,1153,5.0,12
2564,1674577,JOEY Bentall One,49.286465,-123.11856,3031,146,4.0,218
2565,4849304,Vij's Railway Express,49.28547,-123.12272,3031,1159,4.5,22
2566,2429988,The Black Frog Eatery,49.28444,-123.10875,3031,150,4.0,286
2567,4870557,McDonald's,49.265938,-123.02436,3031,1939,3.5,13
2568,11814779,Gong cha,49.27945,-123.11673,3031,1943,3.5,10
2569,1916130,Garden Villa Seafood,49.28067,-123.10128,3031,1941,3.5,10
2570,23017671,Angus T Bakery & Cafe,49.27609,-123.11948,3031,1940,4.5,2
2571,18854637,Viet Flavour Restaurant,49.263596,-123.146324,3031,1948,4.5,2
2572,10454397,Whole Foods Market,49.264008,-123.11526,3031,1166,4.0,33
2573,5769366,Cafe Umbria Canada,49.26558,-123.24413,3031,1947,5.0,2
2574,8855752,Stock Up,49.2316,-123.15606,3031,1944,5.0,4
2575,19997528,Boiling Point,49.248405,-123.10096,3031,1942,4.0,3
2576,23257071,Snowcap Creamery And Cafe,49.26399,-123.17719,3031,1945,4.5,2
2577,5078708,Thai Son Restaurant,49.26296,-123.09686,3031,1160,4.0,19
2578,12337277,Mirai Sushi Restaurant,49.281105,-123.10788,3031,1161,5.0,9
2579,5260344,Kojima Sushi,49.26809,-123.06928,3031,1164,4.0,27
2580,10453134,Panaderia Latina Bakery,49.23976,-123.030235,3031,1162,4.5,12
2581,799017,Golden Ocean Seafood Restaurant,49.23447,-123.15331,3031,1167,3.5,70
2582,12917392,Pho Win,49.281025,-123.06101,3031,1956,4.0,6
2583,12876987,Ivanhoe Pub & Eatery,49.27505,-123.09954,3031,1952,4.5,3
2584,12373359,The American,49.27621,-123.09948,3031,1958,3.5,8
2585,12630883,Honolulu Coffee,49.23278,-123.06457,3031,1165,4.5,8
2586,4555140,Pub 340,49.28275,-123.1091,3031,1955,4.5,4
2587,4868464,Happy Family Restaurant,49.2436,-123.06231,3031,1951,3.5,13
2588,23179065,Todak Todak,49.23197,-123.027855,3031,1950,4.5,2
2589,684073,Dutch Pannekoek House,49.262352,-123.13841,3031,1949,4.0,6
2590,2298035,Ramen House,49.26427,-123.17013,3031,1954,4.5,4
2591,5769371,Spin Roll Sushi,49.2838,-123.11318,3031,1953,4.0,4
2592,8735372,Daniel le Chocolat Belge,49.28479,-123.125,3031,1169,4.5,12
2593,8720939,Milano Espresso Bar and Gelato,49.290726,-123.13684,3031,1163,4.0,26
2594,4208266,Mediterranean Grill,49.28781,-123.14107,3031,1168,3.5,57
2595,8051120,Boston Pizza,49.27718,-123.11409,3031,1179,3.5,176
2596,3648946,The Cove Neighbourhood Pub,49.26878,-123.1853,3031,1173,3.5,40
2597,1774630,Cardero Bottega,49.287064,-123.13565,3031,1172,4.5,22
2598,5607512,Wang's Taiwan Beef Noodle House,49.21017,-123.14007,3031,1178,4.0,24
2599,4848688,Continental Coffee House,49.24727,-123.10124,3031,1175,4.0,15
2600,9748517,Propaganda Coffee,49.28044,-123.09923,3031,1177,5.0,8
2601,8133985,Congee Noodle Delight,49.280605,-123.106094,3031,1170,3.5,34
2602,18901204,Z & W Shanghai Kitchen,49.26378,-123.15348,3031,1174,4.5,8
2603,971499,Clubhouse Restaurant,49.2684,-123.11136,3031,1957,4.0,13
2604,3529290,Backstage Lounge,49.272503,-123.13429,3031,1962,3.0,101
2605,967271,Red Burrito,49.2863,-123.12784,3031,1967,3.5,18
2606,10060812,TacoTime,49.28318,-123.11852,3031,1961,3.5,7
2607,10462229,Darby's Gastown,49.282005,-123.10493,3031,1959,4.5,3
2608,12909145,Agro Coffee Roasters,49.283356,-123.07558,3031,1963,5.0,2
2609,1571464,Lions Den Cafe,49.25741,-123.08995,3031,1171,4.0,31
2610,13117645,Van. TeaCafe,49.233253,-123.101074,3031,1964,4.0,6
2611,5109218,Ebisu on Broadway,49.264084,-123.118256,3031,1176,4.0,28
2612,15219807,Infini Tea,49.28204,-123.11656,3031,1966,5.0,2
2613,2483459,Lucky Noodle Chinese Restaurant,49.264233,-123.10044,3031,1968,4.5,5
2614,12211639,Starbucks,49.26949,-123.13869,3031,1960,4.5,3
2615,19449293,4 Brothers Pizza,49.277306,-123.1277,3031,1965,4.5,2
2616,779571,Ba-le Sandwich Shop,49.25682,-123.08919,3031,1181,4.0,18
2617,19101216,Vegan Cave,49.281822,-123.107506,3031,1184,5.0,5
2618,6294031,Happy Lamb Hot Pot,49.26355,-123.14512,3031,1188,4.0,27
2619,10262395,Kilimanjaro Snack House and Catering,49.25585,-123.08721,3031,1186,4.0,10
2620,15275353,Caffe La Tana,49.27597,-123.06965,3031,1183,4.5,8
2621,5033856,Dussa's Ham & Cheese Ltd,49.27254,-123.13563,3031,1182,4.5,11
2622,10461581,Cafe Du Soleil,49.27243,-123.06962,3031,1180,4.0,17
2623,4850113,Angus Bakery & Cafe,49.26431,-123.18505,3031,1971,5.0,3
2624,816709,Grand View Szechuan Restaurant,49.247845,-123.090164,3031,1975,4.0,9
2625,4346451,Sushi Dragon,49.263096,-123.11826,3031,1189,4.5,16
2626,4058954,SweetSalt Bakery and Cafe,49.253906,-123.090195,3031,1972,4.5,5
2627,21206925,BT Cafe,49.25415,-123.0852,3031,1974,4.5,2
2628,10768013,Tim Hortons,49.23877,-123.03169,3031,1977,4.5,4
2629,4847981,Urban Mongolian Grill,49.2839,-123.11567,3031,1976,5.0,3
2630,5103078,Blenz Coffee,49.26856,-123.18556,3031,1973,4.0,5
2631,13387483,L'uficcio,49.26884,-123.18538,3031,1970,5.0,2
2632,17615092,Noodle Arts,49.29111,-123.13431,3031,1978,4.0,3
2633,878121,Happy Valley Seafood Restaurant,49.262203,-123.02979,3031,1185,4.0,44
2634,5086893,NSCS Discovery Cafe,49.273,-123.20328,3031,1969,5.0,3
2635,19138914,VV Tapas Lounge,49.281162,-123.083046,3031,1982,4.0,4
2636,12867790,Kyuzo Japanese Restaurant,49.23395,-123.14014,3031,1985,4.0,5
2637,5103495,Salad Loop,49.2797,-123.11556,3031,1984,4.0,6
2638,13974680,Trans Am,49.284813,-123.06604,3031,1987,4.5,3
2639,8517405,Toby's on the Drive,49.26011,-123.07019,3031,1983,3.5,12
2640,14213828,Tim Hortons,49.28609,-123.116264,3031,1979,3.5,16
2641,15062390,Laduree - Holt Renfrew,49.2841,-123.116295,3031,1986,5.0,2
2642,13535472,Kebabs 'n' Curries,49.28903,-123.13127,3031,2039,4.5,3
2643,19451226,Billy Button Dessert Bar,49.262806,-123.10175,3031,2044,4.0,3
2644,2530043,All India Restaurant,49.28146,-123.13318,3031,2041,4.0,6
2645,6380433,Pizza Garden,49.26647,-123.24346,3031,2040,3.5,8
2646,19367701,Vallarta Restaurant,49.26228,-123.04474,3031,2043,4.5,2
2647,10826244,Trees Organic Coffee,49.26342,-123.14069,3031,2045,3.5,10
2648,4600831,Cafe Bica,49.26944,-123.14101,3031,1981,3.5,14
2649,12940180,POKETIME,49.28116,-123.12157,3031,2038,5.0,2
2650,13082330,Roots + Fruits Cafe,49.282825,-123.08581,3031,2042,5.0,2
2651,17058521,Kitsilano Natural Foods,49.271576,-123.15518,3031,2037,4.5,2
2652,2571069,India Abroad,49.28533,-123.11718,3031,2046,3.5,9
2653,1125838,Al-Watan Tandoori,49.21249,-123.09114,3031,2048,4.0,12
2654,5033745,Nick Sushi,49.26845,-123.17054,3031,2049,4.5,8
2655,17406327,Hai Phong,49.27961,-123.10858,3031,2054,4.0,3
